1326.0000  701.0000
391.0000  743.0000
1357.0000 3.0000
418.0000 32.0000
1216.0000  796.0000
283.0000  842.0000
1201.0000 104.0000
275.0000 85.0000
1546.0000  802.0000
616.0000  844.0000
1528.0000 89.0000
599.0000 97.0000
1419.0000  880.0000
485.0000  926.0000
1436.0000 179.0000
510.0000 186.0000
