1567.0000  810.0000
566.0000  856.0000
1598.0000 61.0000
595.0000 32.0000
1457.0000  720.0000
460.0000  772.0000
1442.0000 34.0000
449.0000 7.0000
1384.0000  911.0000
391.0000  953.0000
1368.0000 142.0000
372.0000 152.0000
1259.0000  804.0000
256.0000  856.0000
1278.0000 47.0000
287.0000 61.0000
