83 	 -40.0000 	 30.0000 	 0.0000
84 	 -40.0000 	 40.0000 	 0.0000
85 	 -40.0000 	 50.0000 	 0.0000
86 	 -40.0000 	 60.0000 	 0.0000
87 	 -40.0000 	 70.0000 	 0.0000
88 	 -40.0000 	 80.0000 	 0.0000
89 	 -40.0000 	 90.0000 	 0.0000
90 	 -40.0000 	 100.0000 	 0.0000
91 	 -40.0000 	 110.0000 	 0.0000
92 	 -40.0000 	 120.0000 	 0.0000
93 	 -40.0000 	 130.0000 	 0.0000
94 	 -40.0000 	 140.0000 	 0.0000
95 	 -40.0000 	 150.0000 	 0.0000
96 	 -40.0000 	 160.0000 	 0.0000
97 	 -40.0000 	 170.0000 	 0.0000
98 	 -40.0000 	 180.0000 	 0.0000
99 	 -40.0000 	 190.0000 	 0.0000
100 	 -50.0000 	 0.0000 	 0.0000
101 	 -50.0000 	 10.0000 	 0.0000
102 	 -50.0000 	 20.0000 	 0.0000
103 	 -50.0000 	 30.0000 	 0.0000
104 	 -50.0000 	 40.0000 	 0.0000
105 	 -50.0000 	 50.0000 	 0.0000
106 	 -50.0000 	 60.0000 	 0.0000
107 	 -50.0000 	 70.0000 	 0.0000
108 	 -50.0000 	 80.0000 	 0.0000
109 	 -50.0000 	 90.0000 	 0.0000
110 	 -50.0000 	 100.0000 	 0.0000
111 	 -50.0000 	 110.0000 	 0.0000
112 	 -50.0000 	 120.0000 	 0.0000
113 	 -50.0000 	 130.0000 	 0.0000
114 	 -50.0000 	 140.0000 	 0.0000
115 	 -50.0000 	 150.0000 	 0.0000
116 	 -50.0000 	 160.0000 	 0.0000
117 	 -50.0000 	 170.0000 	 0.0000
118 	 -50.0000 	 180.0000 	 0.0000
119 	 -50.0000 	 190.0000 	 0.0000
120 	 -60.0000 	 0.0000 	 0.0000
121 	 -60.0000 	 10.0000 	 0.0000
122 	 -60.0000 	 20.0000 	 0.0000
123 	 -60.0000 	 30.0000 	 0.0000
124 	 -60.0000 	 40.0000 	 0.0000
125 	 -60.0000 	 50.0000 	 0.0000
126 	 -60.0000 	 60.0000 	 0.0000
127 	 -60.0000 	 70.0000 	 0.0000
128 	 -60.0000 	 80.0000 	 0.0000
129 	 -60.0000 	 90.0000 	 0.0000
130 	 -60.0000 	 100.0000 	 0.0000
131 	 -60.0000 	 110.0000 	 0.0000
132 	 -60.0000 	 120.0000 	 0.0000
133 	 -60.0000 	 130.0000 	 0.0000
134 	 -60.0000 	 140.0000 	 0.0000
135 	 -60.0000 	 150.0000 	 0.0000
136 	 -60.0000 	 160.0000 	 0.0000
137 	 -60.0000 	 170.0000 	 0.0000
138 	 -60.0000 	 180.0000 	 0.0000
139 	 -60.0000 	 190.0000 	 0.0000
140 	 -70.0000 	 0.0000 	 0.0000
141 	 -70.0000 	 10.0000 	 0.0000
142 	 -70.0000 	 20.0000 	 0.0000
143 	 -70.0000 	 30.0000 	 0.0000
144 	 -70.0000 	 40.0000 	 0.0000
145 	 -70.0000 	 50.0000 	 0.0000
146 	 -70.0000 	 60.0000 	 0.0000
147 	 -70.0000 	 70.0000 	 0.0000
148 	 -70.0000 	 80.0000 	 0.0000
149 	 -70.0000 	 90.0000 	 0.0000
150 	 -70.0000 	 100.0000 	 0.0000
151 	 -70.0000 	 110.0000 	 0.0000
152 	 -70.0000 	 120.0000 	 0.0000
153 	 -70.0000 	 130.0000 	 0.0000
154 	 -70.0000 	 140.0000 	 0.0000
155 	 -70.0000 	 150.0000 	 0.0000
156 	 -70.0000 	 160.0000 	 0.0000
157 	 -70.0000 	 170.0000 	 0.0000
158 	 -70.0000 	 180.0000 	 0.0000
159 	 -70.0000 	 190.0000 	 0.0000
160 	 -80.0000 	 0.0000 	 0.0000
161 	 -80.0000 	 10.0000 	 0.0000
162 	 -80.0000 	 20.0000 	 0.0000
163 	 -80.0000 	 30.0000 	 0.0000
164 	 -80.0000 	 40.0000 	 0.0000
165 	 -80.0000 	 50.0000 	 0.0000
166 	 -80.0000 	 60.0000 	 0.0000
167 	 -80.0000 	 70.0000 	 0.0000
168 	 -80.0000 	 80.0000 	 0.0000
169 	 -80.0000 	 90.0000 	 0.0000
170 	 -80.0000 	 100.0000 	 0.0000
171 	 -80.0000 	 110.0000 	 0.0000
172 	 -80.0000 	 120.0000 	 0.0000
173 	 -80.0000 	 130.0000 	 0.0000
174 	 -80.0000 	 140.0000 	 0.0000
175 	 -80.0000 	 150.0000 	 0.0000
176 	 -80.0000 	 160.0000 	 0.0000
177 	 -80.0000 	 170.0000 	 0.0000
178 	 -80.0000 	 180.0000 	 0.0000
179 	 -80.0000 	 190.0000 	 0.0000
180 	 -90.0000 	 0.0000 	 0.0000
181 	 -90.0000 	 10.0000 	 0.0000
182 	 -90.0000 	 20.0000 	 0.0000
183 	 -90.0000 	 30.0000 	 0.0000
184 	 -90.0000 	 40.0000 	 0.0000
185 	 -90.0000 	 50.0000 	 0.0000
186 	 -90.0000 	 60.0000 	 0.0000
187 	 -90.0000 	 70.0000 	 0.0000
188 	 -90.0000 	 80.0000 	 0.0000
189 	 -90.0000 	 90.0000 	 0.0000
190 	 -90.0000 	 100.0000 	 0.0000
191 	 -90.0000 	 110.0000 	 0.0000
192 	 -90.0000 	 120.0000 	 0.0000
193 	 -90.0000 	 130.0000 	 0.0000
194 	 -90.0000 	 140.0000 	 0.0000
195 	 -90.0000 	 150.0000 	 0.0000
196 	 -90.0000 	 160.0000 	 0.0000
197 	 -90.0000 	 170.0000 	 0.0000
198 	 -90.0000 	 180.0000 	 0.0000
199 	 -90.0000 	 190.0000 	 0.0000
200 	 -100.0000 	 0.0000 	 0.0000
201 	 -100.0000 	 10.0000 	 0.0000
202 	 -100.0000 	 20.0000 	 0.0000
203 	 -100.0000 	 30.0000 	 0.0000
204 	 -100.0000 	 40.0000 	 0.0000
205 	 -100.0000 	 50.0000 	 0.0000
206 	 -100.0000 	 60.0000 	 0.0000
207 	 -100.0000 	 70.0000 	 0.0000
208 	 -100.0000 	 80.0000 	 0.0000
209 	 -100.0000 	 90.0000 	 0.0000
210 	 -100.0000 	 100.0000 	 0.0000
211 	 -100.0000 	 110.0000 	 0.0000
212 	 -100.0000 	 120.0000 	 0.0000
213 	 -100.0000 	 130.0000 	 0.0000
214 	 -100.0000 	 140.0000 	 0.0000
215 	 -100.0000 	 150.0000 	 0.0000
216 	 -100.0000 	 160.0000 	 0.0000
217 	 -100.0000 	 170.0000 	 0.0000
218 	 -100.0000 	 180.0000 	 0.0000
219 	 -100.0000 	 190.0000 	 0.0000
220 	 -110.0000 	 0.0000 	 0.0000
221 	 -110.0000 	 10.0000 	 0.0000
222 	 -110.0000 	 20.0000 	 0.0000
223 	 -110.0000 	 30.0000 	 0.0000
224 	 -110.0000 	 40.0000 	 0.0000
225 	 -110.0000 	 50.0000 	 0.0000
226 	 -110.0000 	 60.0000 	 0.0000
227 	 -110.0000 	 70.0000 	 0.0000
228 	 -110.0000 	 80.0000 	 0.0000
229 	 -110.0000 	 90.0000 	 0.0000
230 	 -110.0000 	 100.0000 	 0.0000
231 	 -110.0000 	 110.0000 	 0.0000
232 	 -110.0000 	 120.0000 	 0.0000
233 	 -110.0000 	 130.0000 	 0.0000
234 	 -110.0000 	 140.0000 	 0.0000
235 	 -110.0000 	 150.0000 	 0.0000
236 	 -110.0000 	 160.0000 	 0.0000
237 	 -110.0000 	 170.0000 	 0.0000
238 	 -110.0000 	 180.0000 	 0.0000
239 	 -110.0000 	 190.0000 	 0.0000
240 	 -120.0000 	 0.0000 	 0.0000
241 	 -120.0000 	 10.0000 	 0.0000
242 	 -120.0000 	 20.0000 	 0.0000
243 	 -120.0000 	 30.0000 	 0.0000
244 	 -120.0000 	 40.0000 	 0.0000
245 	 -120.0000 	 50.0000 	 0.0000
246 	 -120.0000 	 60.0000 	 0.0000
247 	 -120.0000 	 70.0000 	 0.0000
248 	 -120.0000 	 80.0000 	 0.0000
249 	 -120.0000 	 90.0000 	 0.0000
250 	 -120.0000 	 100.0000 	 0.0000
251 	 -120.0000 	 110.0000 	 0.0000
252 	 -120.0000 	 120.0000 	 0.0000
253 	 -120.0000 	 130.0000 	 0.0000
254 	 -120.0000 	 140.0000 	 0.0000
255 	 -120.0000 	 150.0000 	 0.0000
256 	 -120.0000 	 160.0000 	 0.0000
257 	 -120.0000 	 170.0000 	 0.0000
258 	 -120.0000 	 180.0000 	 0.0000
259 	 -120.0000 	 190.0000 	 0.0000
260 	 -130.0000 	 0.0000 	 0.0000
261 	 -130.0000 	 10.0000 	 0.0000
262 	 -130.0000 	 20.0000 	 0.0000
263 	 -130.0000 	 30.0000 	 0.0000
264 	 -130.0000 	 40.0000 	 0.0000
265 	 -130.0000 	 50.0000 	 0.0000
266 	 -130.0000 	 60.0000 	 0.0000
267 	 -130.0000 	 70.0000 	 0.0000
268 	 -130.0000 	 80.0000 	 0.0000
269 	 -130.0000 	 90.0000 	 0.0000
270 	 -130.0000 	 100.0000 	 0.0000
271 	 -130.0000 	 110.0000 	 0.0000
272 	 -130.0000 	 120.0000 	 0.0000
273 	 -130.0000 	 130.0000 	 0.0000
274 	 -130.0000 	 140.0000 	 0.0000
275 	 -130.0000 	 150.0000 	 0.0000
276 	 -130.0000 	 160.0000 	 0.0000
277 	 -130.0000 	 170.0000 	 0.0000
278 	 -130.0000 	 180.0000 	 0.0000
279 	 -130.0000 	 190.0000 	 0.0000
280 	 -140.0000 	 0.0000 	 0.0000
281 	 -140.0000 	 10.0000 	 0.0000
282 	 -140.0000 	 20.0000 	 0.0000
283 	 -140.0000 	 30.0000 	 0.0000
284 	 -140.0000 	 40.0000 	 0.0000
285 	 -140.0000 	 50.0000 	 0.0000
286 	 -140.0000 	 60.0000 	 0.0000
287 	 -140.0000 	 70.0000 	 0.0000
288 	 -140.0000 	 80.0000 	 0.0000
289 	 -140.0000 	 90.0000 	 0.0000
290 	 -140.0000 	 100.0000 	 0.0000
291 	 -140.0000 	 110.0000 	 0.0000
292 	 -140.0000 	 120.0000 	 0.0000
293 	 -140.0000 	 130.0000 	 0.0000
294 	 -140.0000 	 140.0000 	 0.0000
295 	 -140.0000 	 150.0000 	 0.0000
296 	 -140.0000 	 160.0000 	 0.0000
297 	 -140.0000 	 170.0000 	 0.0000
298 	 -140.0000 	 180.0000 	 0.0000
299 	 -140.0000 	 190.0000 	 0.0000
300 	 -150.0000 	 0.0000 	 0.0000
301 	 -150.0000 	 10.0000 	 0.0000
302 	 -150.0000 	 20.0000 	 0.0000
303 	 -150.0000 	 30.0000 	 0.0000
304 	 -150.0000 	 40.0000 	 0.0000
305 	 -150.0000 	 50.0000 	 0.0000
306 	 -150.0000 	 60.0000 	 0.0000
307 	 -150.0000 	 70.0000 	 0.0000
308 	 -150.0000 	 80.0000 	 0.0000
309 	 -150.0000 	 90.0000 	 0.0000
310 	 -150.0000 	 100.0000 	 0.0000
311 	 -150.0000 	 110.0000 	 0.0000
312 	 -150.0000 	 120.0000 	 0.0000
313 	 -150.0000 	 130.0000 	 0.0000
314 	 -150.0000 	 140.0000 	 0.0000
315 	 -150.0000 	 150.0000 	 0.0000
316 	 -150.0000 	 160.0000 	 0.0000
317 	 -150.0000 	 170.0000 	 0.0000
318 	 -150.0000 	 180.0000 	 0.0000
319 	 -150.0000 	 190.0000 	 0.0000
320 	 -160.0000 	 0.0000 	 0.0000
321 	 -160.0000 	 10.0000 	 0.0000
322 	 -160.0000 	 20.0000 	 0.0000
323 	 -160.0000 	 30.0000 	 0.0000
324 	 -160.0000 	 40.0000 	 0.0000
325 	 -160.0000 	 50.0000 	 0.0000
326 	 -160.0000 	 60.0000 	 0.0000
327 	 -160.0000 	 70.0000 	 0.0000
328 	 -160.0000 	 80.0000 	 0.0000
329 	 -160.0000 	 90.0000 	 0.0000
330 	 -160.0000 	 100.0000 	 0.0000
331 	 -160.0000 	 110.0000 	 0.0000
332 	 -160.0000 	 120.0000 	 0.0000
333 	 -160.0000 	 130.0000 	 0.0000
334 	 -160.0000 	 140.0000 	 0.0000
335 	 -160.0000 	 150.0000 	 0.0000
336 	 -160.0000 	 160.0000 	 0.0000
337 	 -160.0000 	 170.0000 	 0.0000
338 	 -160.0000 	 180.0000 	 0.0000
339 	 -160.0000 	 190.0000 	 0.0000
340 	 -170.0000 	 0.0000 	 0.0000
341 	 -170.0000 	 10.0000 	 0.0000
342 	 -170.0000 	 20.0000 	 0.0000
343 	 -170.0000 	 30.0000 	 0.0000
344 	 -170.0000 	 40.0000 	 0.0000
345 	 -170.0000 	 50.0000 	 0.0000
346 	 -170.0000 	 60.0000 	 0.0000
347 	 -170.0000 	 70.0000 	 0.0000
348 	 -170.0000 	 80.0000 	 0.0000
349 	 -170.0000 	 90.0000 	 0.0000
350 	 -170.0000 	 100.0000 	 0.0000
351 	 -170.0000 	 110.0000 	 0.0000
352 	 -170.0000 	 120.0000 	 0.0000
353 	 -170.0000 	 130.0000 	 0.0000
354 	 -170.0000 	 140.0000 	 0.0000
355 	 -170.0000 	 150.0000 	 0.0000
356 	 -170.0000 	 160.0000 	 0.0000
357 	 -170.0000 	 170.0000 	 0.0000
358 	 -170.0000 	 180.0000 	 0.0000
359 	 -170.0000 	 190.0000 	 0.0000
360 	 -180.0000 	 0.0000 	 0.0000
361 	 -180.0000 	 10.0000 	 0.0000
362 	 -180.0000 	 20.0000 	 0.0000
363 	 -180.0000 	 30.0000 	 0.0000
364 	 -180.0000 	 40.0000 	 0.0000
365 	 -180.0000 	 50.0000 	 0.0000
366 	 -180.0000 	 60.0000 	 0.0000
367 	 -180.0000 	 70.0000 	 0.0000
368 	 -180.0000 	 80.0000 	 0.0000
369 	 -180.0000 	 90.0000 	 0.0000
370 	 -180.0000 	 100.0000 	 0.0000
371 	 -180.0000 	 110.0000 	 0.0000
372 	 -180.0000 	 120.0000 	 0.0000
373 	 -180.0000 	 130.0000 	 0.0000
374 	 -180.0000 	 140.0000 	 0.0000
375 	 -180.0000 	 150.0000 	 0.0000
376 	 -180.0000 	 160.0000 	 0.0000
377 	 -180.0000 	 170.0000 	 0.0000
378 	 -180.0000 	 180.0000 	 0.0000
379 	 -180.0000 	 190.0000 	 0.0000
380 	 -190.0000 	 0.0000 	 0.0000
381 	 -190.0000 	 10.0000 	 0.0000
382 	 -190.0000 	 20.0000 	 0.0000
383 	 -190.0000 	 30.0000 	 0.0000
384 	 -190.0000 	 40.0000 	 0.0000
385 	 -190.0000 	 50.0000 	 0.0000
386 	 -190.0000 	 60.0000 	 0.0000
387 	 -190.0000 	 70.0000 	 0.0000
388 	 -190.0000 	 80.0000 	 0.0000
389 	 -190.0000 	 90.0000 	 0.0000
390 	 -190.0000 	 100.0000 	 0.0000
391 	 -190.0000 	 110.0000 	 0.0000
392 	 -190.0000 	 120.0000 	 0.0000
393 	 -190.0000 	 130.0000 	 0.0000
394 	 -190.0000 	 140.0000 	 0.0000
395 	 -190.0000 	 150.0000 	 0.0000
396 	 -190.0000 	 160.0000 	 0.0000
397 	 -190.0000 	 170.0000 	 0.0000
398 	 -190.0000 	 180.0000 	 0.0000
399 	 -190.0000 	 190.0000 	 0.0000
400 	 -200.0000 	 0.0000 	 0.0000
401 	 -200.0000 	 10.0000 	 0.0000
402 	 -200.0000 	 20.0000 	 0.0000
403 	 -200.0000 	 30.0000 	 0.0000
404 	 -200.0000 	 40.0000 	 0.0000
405 	 -200.0000 	 50.0000 	 0.0000
406 	 -200.0000 	 60.0000 	 0.0000
407 	 -200.0000 	 70.0000 	 0.0000
408 	 -200.0000 	 80.0000 	 0.0000
409 	 -200.0000 	 90.0000 	 0.0000
410 	 -200.0000 	 100.0000 	 0.0000
411 	 -200.0000 	 110.0000 	 0.0000
412 	 -200.0000 	 120.0000 	 0.0000
413 	 -200.0000 	 130.0000 	 0.0000
414 	 -200.0000 	 140.0000 	 0.0000
415 	 -200.0000 	 150.0000 	 0.0000
416 	 -200.0000 	 160.0000 	 0.0000
417 	 -200.0000 	 170.0000 	 0.0000
418 	 -200.0000 	 180.0000 	 0.0000
419 	 -200.0000 	 190.0000 	 0.0000
420 	 -210.0000 	 0.0000 	 0.0000
421 	 -210.0000 	 10.0000 	 0.0000
422 	 -210.0000 	 20.0000 	 0.0000
423 	 -210.0000 	 30.0000 	 0.0000
424 	 -210.0000 	 40.0000 	 0.0000
425 	 -210.0000 	 50.0000 	 0.0000
426 	 -210.0000 	 60.0000 	 0.0000
427 	 -210.0000 	 70.0000 	 0.0000
428 	 -210.0000 	 80.0000 	 0.0000
429 	 -210.0000 	 90.0000 	 0.0000
430 	 -210.0000 	 100.0000 	 0.0000
431 	 -210.0000 	 110.0000 	 0.0000
432 	 -210.0000 	 120.0000 	 0.0000
433 	 -210.0000 	 130.0000 	 0.0000
434 	 -210.0000 	 140.0000 	 0.0000
435 	 -210.0000 	 150.0000 	 0.0000
436 	 -210.0000 	 160.0000 	 0.0000
437 	 -210.0000 	 170.0000 	 0.0000
438 	 -210.0000 	 180.0000 	 0.0000
439 	 -210.0000 	 190.0000 	 0.0000
440 	 -220.0000 	 0.0000 	 0.0000
441 	 -220.0000 	 10.0000 	 0.0000
442 	 -220.0000 	 20.0000 	 0.0000
443 	 -220.0000 	 30.0000 	 0.0000
444 	 -220.0000 	 40.0000 	 0.0000
445 	 -220.0000 	 50.0000 	 0.0000
446 	 -220.0000 	 60.0000 	 0.0000
447 	 -220.0000 	 70.0000 	 0.0000
448 	 -220.0000 	 80.0000 	 0.0000
449 	 -220.0000 	 90.0000 	 0.0000
450 	 -220.0000 	 100.0000 	 0.0000
451 	 -220.0000 	 110.0000 	 0.0000
452 	 -220.0000 	 120.0000 	 0.0000
453 	 -220.0000 	 130.0000 	 0.0000
454 	 -220.0000 	 140.0000 	 0.0000
455 	 -220.0000 	 150.0000 	 0.0000
456 	 -220.0000 	 160.0000 	 0.0000
457 	 -220.0000 	 170.0000 	 0.0000
458 	 -220.0000 	 180.0000 	 0.0000
459 	 -220.0000 	 190.0000 	 0.0000
460 	 -230.0000 	 0.0000 	 0.0000
461 	 -230.0000 	 10.0000 	 0.0000
462 	 -230.0000 	 20.0000 	 0.0000
463 	 -230.0000 	 30.0000 	 0.0000
464 	 -230.0000 	 40.0000 	 0.0000
465 	 -230.0000 	 50.0000 	 0.0000
466 	 -230.0000 	 60.0000 	 0.0000
467 	 -230.0000 	 70.0000 	 0.0000
468 	 -230.0000 	 80.0000 	 0.0000
469 	 -230.0000 	 90.0000 	 0.0000
470 	 -230.0000 	 100.0000 	 0.0000
471 	 -230.0000 	 110.0000 	 0.0000
472 	 -230.0000 	 120.0000 	 0.0000
473 	 -230.0000 	 130.0000 	 0.0000
474 	 -230.0000 	 140.0000 	 0.0000
475 	 -230.0000 	 150.0000 	 0.0000
476 	 -230.0000 	 160.0000 	 0.0000
477 	 -230.0000 	 170.0000 	 0.0000
478 	 -230.0000 	 180.0000 	 0.0000
479 	 -230.0000 	 190.0000 	 0.0000
480 	 -240.0000 	 0.0000 	 0.0000
481 	 -240.0000 	 10.0000 	 0.0000
482 	 -240.0000 	 20.0000 	 0.0000
483 	 -240.0000 	 30.0000 	 0.0000
484 	 -240.0000 	 40.0000 	 0.0000
485 	 -240.0000 	 50.0000 	 0.0000
486 	 -240.0000 	 60.0000 	 0.0000
487 	 -240.0000 	 70.0000 	 0.0000
488 	 -240.0000 	 80.0000 	 0.0000
489 	 -240.0000 	 90.0000 	 0.0000
490 	 -240.0000 	 100.0000 	 0.0000
491 	 -240.0000 	 110.0000 	 0.0000
492 	 -240.0000 	 120.0000 	 0.0000
493 	 -240.0000 	 130.0000 	 0.0000
494 	 -240.0000 	 140.0000 	 0.0000
495 	 -240.0000 	 150.0000 	 0.0000
496 	 -240.0000 	 160.0000 	 0.0000
497 	 -240.0000 	 170.0000 	 0.0000
498 	 -240.0000 	 180.0000 	 0.0000
499 	 -240.0000 	 190.0000 	 0.0000
500 	 -250.0000 	 0.0000 	 0.0000
501 	 -250.0000 	 10.0000 	 0.0000
502 	 -250.0000 	 20.0000 	 0.0000
503 	 -250.0000 	 30.0000 	 0.0000
504 	 -250.0000 	 40.0000 	 0.0000
505 	 -250.0000 	 50.0000 	 0.0000
506 	 -250.0000 	 60.0000 	 0.0000
507 	 -250.0000 	 70.0000 	 0.0000
508 	 -250.0000 	 80.0000 	 0.0000
509 	 -250.0000 	 90.0000 	 0.0000
510 	 -250.0000 	 100.0000 	 0.0000
511 	 -250.0000 	 110.0000 	 0.0000
512 	 -250.0000 	 120.0000 	 0.0000
513 	 -250.0000 	 130.0000 	 0.0000
514 	 -250.0000 	 140.0000 	 0.0000
515 	 -250.0000 	 150.0000 	 0.0000
516 	 -250.0000 	 160.0000 	 0.0000
517 	 -250.0000 	 170.0000 	 0.0000
518 	 -250.0000 	 180.0000 	 0.0000
519 	 -250.0000 	 190.0000 	 0.0000
520 	 -260.0000 	 0.0000 	 0.0000
521 	 -260.0000 	 10.0000 	 0.0000
522 	 -260.0000 	 20.0000 	 0.0000
523 	 -260.0000 	 30.0000 	 0.0000
524 	 -260.0000 	 40.0000 	 0.0000
525 	 -260.0000 	 50.0000 	 0.0000
526 	 -260.0000 	 60.0000 	 0.0000
527 	 -260.0000 	 70.0000 	 0.0000
528 	 -260.0000 	 80.0000 	 0.0000
529 	 -260.0000 	 90.0000 	 0.0000
530 	 -260.0000 	 100.0000 	 0.0000
531 	 -260.0000 	 110.0000 	 0.0000
532 	 -260.0000 	 120.0000 	 0.0000
533 	 -260.0000 	 130.0000 	 0.0000
534 	 -260.0000 	 140.0000 	 0.0000
535 	 -260.0000 	 150.0000 	 0.0000
536 	 -260.0000 	 160.0000 	 0.0000
537 	 -260.0000 	 170.0000 	 0.0000
538 	 -260.0000 	 180.0000 	 0.0000
539 	 -260.0000 	 190.0000 	 0.0000
540 	 -270.0000 	 0.0000 	 0.0000
541 	 -270.0000 	 10.0000 	 0.0000
542 	 -270.0000 	 20.0000 	 0.0000
543 	 -270.0000 	 30.0000 	 0.0000
544 	 -270.0000 	 40.0000 	 0.0000
545 	 -270.0000 	 50.0000 	 0.0000
546 	 -270.0000 	 60.0000 	 0.0000
547 	 -270.0000 	 70.0000 	 0.0000
548 	 -270.0000 	 80.0000 	 0.0000
549 	 -270.0000 	 90.0000 	 0.0000
550 	 -270.0000 	 100.0000 	 0.0000
551 	 -270.0000 	 110.0000 	 0.0000
552 	 -270.0000 	 120.0000 	 0.0000
553 	 -270.0000 	 130.0000 	 0.0000
554 	 -270.0000 	 140.0000 	 0.0000
555 	 -270.0000 	 150.0000 	 0.0000
556 	 -270.0000 	 160.0000 	 0.0000
557 	 -270.0000 	 170.0000 	 0.0000
558 	 -270.0000 	 180.0000 	 0.0000
559 	 -270.0000 	 190.0000 	 0.0000
